fc1.weight,fc1.bias,fc3.weight,fc3.bias
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
"[[ 12.2961445  -23.583687   -26.948322    -2.4266424  -49.27782
  -20.430796   -11.347967    -6.996658    15.906527    -5.2423396 ]
 [  5.884783    -3.785201    40.50423      3.7260814   -1.0137352
   -2.4558196   -4.7837763   38.136272   -14.372074    15.531698  ]
 [ -0.31793368   0.24783713  -0.7379025   -3.126853   -22.579548
    5.0992694    0.38484022 -44.65865     15.792988    -2.9728928 ]
 [-12.515364    24.085127    27.755266     3.6301084   50.386925
   20.728462    11.2826395    6.65358    -16.52401      6.3497224 ]
 [ 13.975157   -12.009009    -0.7219978   -6.1376195  -57.798138
    8.602974    -0.3638914    3.3414526  -29.712538     0.6926068 ]
 [ 13.752753   -12.250537    -0.7324123   -5.3254743  -56.680992
    8.07714     -0.30905712   2.5700178  -29.838808     2.8603969 ]
 [ -5.9301615    3.7338502  -41.561264    -3.6507504    1.2323216
    2.1293213    4.7491817  -39.64198     15.093196   -13.404198  ]
 [ 21.748749    -5.0976124  -22.703619    -5.902345   -32.324078
    6.607439    28.219357     0.1301066  -13.938797     3.0783823 ]
 [-21.061321     5.462963    22.525726     4.6551166   32.0395
   -6.068604   -27.523603    -0.16936898  13.939778    -4.431361  ]
 [  0.26495144  -0.39164248   0.79112333   3.9454334   22.360125
   -5.1623583   -0.8511637   44.32534    -14.623846     4.703168  ]]","[  7.424205     3.5229473    0.34742635  -7.6931515  -12.914374
 -12.195957    -4.3205814  -15.630853    15.217973    -1.2071867 ]","[[ -1.6388645  -2.4597843 -10.021258   -1.6448016   4.772151   -4.8062477
   -2.423823    2.7196999   2.7046187 -10.061099 ]]",[11.333568]
